name,latitude,longitude,color
Vano [vnk],-11.667,166.75,#8B9564
Varisi [vrs],-6.83,156.67,#948371
Varli [vav],20,73.79,#797B80
Varsav [xxx-5],-15.6,167.03,#AE7079
Vastese [nap-2],42.11,14.71,#5F8159
Venda [ven],-23.5,30,#408263
Venetian [vec],45.73,11.85,#697266
Veps [vep],61.37,35.36,#3F7656
Vera'a [vlr],-13.87,167.42,#94787E
Vietnamese_Hanoi [vie],21.03,105.85,#509C97
Vietnamese_Hue [vie-3],16.47,107.58,#549F89
Vietnamese_Nghean [vie-4],18.83,105.58,#5AAB8D
Vietnamese_Saigon [vie-2],10.78,106.7,#669E96
Vilela [vil],-27.2989,-59.269,#736682
Vinmavis [vnm],-16.25,167.33,#8B8385
Viri [bvq],7,27,#76975C
Volow [mlv-2],-13.65,167.71,#957D98
Võro [est-2],57.8,27,#728586
Votic [vot],59.65,28.28,#3F804B
Vovo [brj-2],-15.97,167.23,#907684
Vunapu [vnp],-14.75,166.58,#9D6F87
Vurës [msn-2],-13.92,167.47,#A47A7D
Vute [vut],5.542,12.318,#4EAD54
Wa [wbm],22.5,99,#78C689
Wa'di [mgd-2],11.9,29.1,#4DA653
Wadyiginy [wdj-2],-12.83,130.75,#CBB488
Waffa [waj],-6.668,146.111,#A37985
Wagarabai [sug],-4.574,141.192,#8F7792
Wagaya [wga],-20,137,#D0AC86
Wagiman [waq],-14,131.25,#C6B38B
Wahgi [wgi],-6.667,145.583,#A087A4
Wai wai [waw],1.5,-58.5,#96479D
Waia [knv],-8,143.33,#A8728F
Waigali [wbk],35.2,70.99,#657C54
Wailaki [wlk],40.65,-124.31,#5A6DB5
Wailapa [wlr],-15.62,166.98,#AD6D8F
Waima'a [wmh],-8.5,126.33,#89647B
Waimaha [bao-x],0.33,-70.28,#9775A6
Waimiri-Atroarí [atr],-0.652769,-60.259633,#7F6A81
Waitau [yue-3],22.475,114.05,#539998
Wakasihu_Sowo Weisiho [alo-2],-3.87,128,#A67285
Wakhi [wbl],36.5,72,#375A6A
Wakka-wakka [wkw-2],-26,151.5,#C7AD89
Wala [lgl],-8.83,160.75,#A66674
Walak [wlw-2],-3.839,138.713,#AA68A5
Walapai [yuf],35.5,-113.75,#986E83
Walloon [wln],50.5,5,#557B68
Walmatjarri [wmt],-20.116,127.461,#D2A585
Wambaya [wmb],-18.667,135.75,#D0B283
Wambon [wms],-5.5,140.5,#8A5489
Wambule [wme],27.12,86.45,#70B878
Wamin [wmi-2],-17.77,143.577472,#C1AF7A
Wampar [lbq],-6.637,146.663,#8E775B
Wampur [waz],-6.368,146.15,#977769
Wancho [nnp],27.5,96,#53998A
Wandamen [wad],-2.67,134.25,#AD5775
Wangcheng [hsn-4],28.35,112.83,#4DADC7
Wangkajunga [mpj-4],-19,126,#D3B785
Wangkangurru [wgg],-26,137.5,#CFAF79
Wangkumara [nbx],-27.333,143,#B9C963
Wano [wno],-3.5,137.5,#AE5EA0
Wantoat [wnc],-6.17,146.5,#AD8387
Wanukaka [wnk],-9.75,119.42,#9C985F
Wanyi [gbc-2],-18,138,#CEA58B
Wanyjirra [gue-2],-19,130,#D3B783
Wanzhou [cmn-43],30.9,106.467,#4D9EC6
Waorani [auc],-1,-76.5,#AF798A
Wapishana [wap],2.67,-60,#7D4585
Wappo [wao],38.5,-122.5,#6778B4
Warao [wba],9,-62,#AE4B98
Waray-Waray [war],12,125,#A28173
Wardaman [wrr],-15.5,131,#CBBC8A
Warekena [gae],2,-65,#895586
Warembori [wsa],-1.65,137.6,#A2608D
Wari' [pav],-11.5,-65,#A7579B
Waris [wrs],-3.17,141,#918096
Waritai [wbe],-3.25,138.5,#94458E
Warkai-Bipim [bgv],-5.75,138.58,#876878
Warlmanpa [wrl],-17.5,132.75,#C2BD62
Warlpiri [wbp],-20,132.333,#D0B487
Warluwara [wrb],-22.3,138.9,#D0C186
Warnang [wrn],10.6,31.157,#ABAA6C
Warndarang [wnd],-14.417,135.583,#CEB685
Warnman [wbt],-21.887,120.107,#D0AD87
Waropen [wrp],-2.333,136.667,#934F6E
Warray [wrz],-13.167,131.25,#B5B4A3
Warrgamay [wgy],-18.583,146.167,#D0AA8C
Warriyangga [wri],-25.5,118.5,#D3C184
Warrnambool [xxx-31],-38.25,142.5,#CEBF83
Warrungu [wrg],-17.5,145,#CD9F8B
Warrwa [wwr],-17.5,123.5,#C8B888
Waru [wru],-3.273,122.036,#9C7F6A
Warumungu [wrm],-19.6,134.2,#BFBC68
Washkuk [kmo],-4.083,142.667,#86427A
Washo [was],39.25,-120,#6F8F7F
Waskia [wsk],-4.583,145.917,#AE8471
Watam [wax],-4,144.583,#A2775C
Wathawurrung [xxx-32],-37.5,144,#CCB687
Watjarri [wbv],-29,117.25,#CEB08D
Watubela [wah-2],-4.5,131.67,#967770
Watut_Middle [mpl],-6.77,146.314,#908058
Watut_North [una],-6.694,146.433,#95795E
Watut_South [mcy],-6.92,146.25,#8F775C
Waunana [noa],4,-77,#7A6382
Waurá [wau],-13,-53,#8160AD
Wawonii [wow],-4.17,123.07,#947C63
Wayampi_Alto Jarí [oym],2.5,-53.1569,#A274B6
Wayampi_Ampari [oym-2],2.5,-54.1691,#AA73B0
Wayana [way],1.216667,-54.656667,#B277B0
Wayoró [wyr],-12.3262,-62.6181,#A9738C
Wayuu [guc-2],12.2,-72,#967686
Weh [weh],6.55,10.13,#3B8168
Weining [hmd],26.85,104.3,#00A590
Weirate [tad-3],-2.95,136.252,#93418C
Welsh [cym],52.3,-4,#66796A
Welsh English [eng-2],52,-4,#497A52
Wembawemba [xxx-33],-36,142,#BEC287
Wenzhou [wuu-4],28,120.7,#27B289
Weri [wer],-7.75,147,#B7858A
Werrgaia_Djadjala [xxx-85],-36.4,142.75,#CCAD83
West Makian [mqs],0.333,127.417,#9A8B5D
West Tarangan [txn],-6.5,134.17,#AF7572
Western Desert _Ooldea [xxx-86],-30.5,132,#D0B28B
Westphalian [wep],51.57,8.1,#688966
Wetan [lex-2],-8,129.5,#B87485
Weyewa [wew],-9.58,119.33,#9A8766
White_Hmong [mww],26.8,104.8,#3BA89E
White_Tai [twh],22.169,104.005,#5CB785
Whitesands [tnp],-19.42,169.5,#937F85
Wichí [mzh],-22.5,-62.583,#864BB8
Wichí_Mision la Paz [mtp-2],-22.34,-62.51,#7753B9
Wichita [wic],33.33,-97.33,#9944A3
Wik Me'anha [wih],-13.83,142,#C1A98C
Wik Mungkan [wim],-13.667,141.833,#C5B788
Wik Ngathana [wig],-13.917,141.5,#C4B986
Winnebago [win],43,-89,#653E69
Wintu [wit-2],41,-122.5,#63557B
Wirangu [wiw],-32,134,#D0BB87
Wiri [bzr-2],-21,148,#CBB788
Wiru [wiu],-6.42,144.25,#A467AB
Wiyot [wiy],40.83,-124.17,#624D9C
Wobe [wob],7.25,-7.23,#837A8E
Wogamusin [wog],-4.25,142.417,#967671
Wogeo [woc],-3.08,144.13,#7F8855
Woiwurrung [xxx-4],-38,146,#BDC35F
Wolani [wod],-3.42,136.75,#9B578D
Wolaytta [wal],6.83,38,#6A625A
Woleaian [woe],7.333,143.833,#968BA3
Wolio [wlo],-5.5,122.75,#92855D
Wolof [wol],15.25,-16.5,#969560
Wom [wmo],-3.58,142.92,#A76983
Wom [wom],9.22,13,#578F5B
Womo [xxx-34],-2.917,141.833,#946779
Wooi [wbw],-1.72,135.47,#964D6D
Worora [unp],-15.667,124.667,#CDC288
Wotapuri [wsv],34.6,70.6,#3C6671
Wotu [wtw],-2.56,120.76,#939E6E
Wu-ming [zyb],23.319,108.06,#A49C8A
Wudi [cmn-23],37.74,117.61,#4EBBCA
Wuhan [cmn-52],30.583,114.317,#56B7D3
Wuhu [cmn-33],31.37,118.39,#5C98CE
Wuhu [wuu-24],31.125,118.6,#2FACCD
Wulguru [xxx-35],-19.25,146.5,#CDB285
Wuliwuli [wlu],-24.5,150.5,#C4B189
Wuning [gan-4],29.2775,115.0475,#69A8CB
Wurrugu [wur],-11.25,132,#D4AC8A
Wusi [wsi],-15.42,166.67,#AA6B79
Wutun [wuh],35.9,102.1,#29AB78
Wutung [wut],-2.667,141.167,#6C5E86
Wuvulu [wuv],-1.72,142.833,#94569E
Wuyi [wuu-18],28.9,119.817,#31AFA7
Wyandot [wya],48.861,-71.357,#905683
Wymysorys [wym],49.92,19.15,#4A715A
Xamtanga [xam],12.5,38.75,#60677C
Xârâcùù [ane],-21.67,165.83,#8E8B77
Xaragure [axx],-21.67,166.25,#7F9A72
Xavante [xav],-14,-52,#8F6489
Xerénte [xer],-10,-48.1,#88718D
Xetá [xet],-23.1959,-50.4531,#9F74A0
Xhosa [xho],-33,28,#427B6C
Xi'an [cmn-12],34.34,108.94,#44A8C9
Xiangzhou [cmn-42],23.733,109.233,#59A6D1
Xianyou [czo-2],25.3,119.1,#7C97C6
Xiapu [cdo-9],26.88,120,#6BA7D5
Xichang [cmn-46],29.894,102.264,#50A3D1
Xinalug [kjj],41.18,48.13,#4E5C87
Xinca [xin-2],14.2,-89.9,#89759F
Xinca [xin],14.1,-90.42,#7C6D81
Xing'an [ium-3],25.61,110.69,#459A8A
Xingning [hak-23],24.15,115.75,#559BBE
Xipaya [xiy],-3.2196,-52.2093,#7D698B
Xiriâna [xir],-0.2929,-62.7063,#817391
Xo'ini Tati [xkc],36.3,48,#546A59
Xokleng [xok],-24.3,-50,#8B7A9D
Xuanzhou [wuu-21],30.945,119.814,#27B6AB
Xunwu [hak-12],24.95,115.65,#4DA3D1
Xuwen [nan-7],20.35,110.2,#62B5C4
Xvarshi [khv],42.42,46.07,#835B78
Yaaku [muu],0.475,37.01,#8B7E59
Yabarana [yar],-5.39,-66.22,#AA7B92
Yabem [jae],-6.75,147.833,#808B8F
Yabi [ekg-2],-3.728,135.766,#A1548C
YabulaYabula [yxy],-34.8,146.5,#D1AE86
Yacham-Tengsa [njo-2],26.45,94.45,#81A188
Yagaria [ygr-2],-6.417,145.417,#80538D
Yaghnobi [yai],39.19,69.303,#935F65
Yagua [yad],-3.5,-72,#9A4BA9
Yagwoia [ygw],-7.17,145.83,#9B7FAD
Yahadian [ner],-1.92,132,#818069
Yahgan [yag],-55,-69.5,#87478A
Yaka [axk],-6.975,17.109,#538B83
Yakan [yka],7,122,#967180
Yakkha [ybh],27.2,87.25,#99AD8B
Yaknge [bmu-2],-6.48,147.31,#7E9080
Yakoma [yky],4.135,22.44,#6D637A
Yakut [sah],62,130,#7E7D67
Yala [yba],6.4,8.4,#789862
Yalarnnga [ylr],-22,140,#CDBB89
Yale [kkl],-4.333,139.5,#878F88
Yale [nce],-3.833,141.333,#8C4582
Yali [yli],-3.75,139.25,#93697D
Yamdena [jmd],-7.75,131.42,#9D896B
Yameo [yme],-3.6142,-73.2188,#A86AA9
Yami [tao],22,121.5,#A19562
Yaminahua [yaa],-8,-73,#8640A9
Yamphu [ybi],27.4,87.1,#7CA691
Yana [ynn],40.5,-122,#765CB0
Yanam [shb-2],4,-63,#9E6C9C
Yancheng [cmn-4],33.35,120.15,#4B86BB
Yanda [xxx-87],-21.5,142,#D5C286
Yandruwandha [ynd],-27,140.55,#C0C765
Yang [zyg],21.1,101.816,#61A081
Yangzhou [cmn-28],32.4,119.42,#5198D4
Yankuntjatjara [kdd],-27.5,132,#D0B987
Yanomae [wca-x],1.52,-62.82,#8869B4
Yanomam [wca],1.8,-63,#9F5F90
Yanomami [guu],2,-64,#964C93
Yanyuwa [jao],-15.833,136,#C9C37B
Yao [yao],-11.45,34,#939180
Yaoan [ycl-2],35.5,100.5,#2F848B
Yap [yap],9.53,138.1,#7B86A2
Yaqay [jaq],-6.583,139.333,#8F7476
Yaqui_Arizona [yaq],31.67,-111.25,#9E5789
Yaqui_Mayo [mfy],27.5,-110.25,#A2738F
Yaraytyana [xxx-88],-11.17,142.75,#BFA370
Yareba [yrb],-9.5,148.583,#9C4487
Yarik [erw],-2.7,132.6,#A4618A
Yãroamë_Serra do Pacu/Ajarani [yrm],1.72,-62.07,#9D68A6
Yaruro [yae-2],7.563,-67.422,#5E896D
Yasa [yko],2.333,9.86,#617E42
Yatê [fun-2],-8,-38,#56598B
Yavapai [yuf-3],34,-113.33,#9867A1
Yavitero [yvt],2.767,-67.998,#955C78
Yawa [yva],-1.75,136.25,#995062
Yawalapiti [yaw],-12.672,-53.561,#936299
Yawanawa [ywn],-9.064,-71.949,#904C93
Yawelmani [yok-2],35.3,-118.65,#5F5EBB
Yaweyuha [yby],-6.13,145.387,#98487D
Yawuru [ywr],-18,122.5,#B9BC68
Yay [pcc],26,106,#5ABF87
Yaygir [xxx-36],-29.667,153,#CAAF86
Yazdi [gbz],31.092,55.145,#5C6159
Yazgulami [yah],38.5,71.5,#36485E
Yei [jei],-7.917,140.833,#918468
Yekora [ykr],-7.83,147.5,#976E8A
Yeletnye [yle],-11,154,#A88399
Yelmek [jel],-7.667,139.75,#9DAF88
Yelogu [ylg],-4.08,142.83,#798A64
Yemba [ybb-2],5.4,10,#67787E
Yenets [enf],67.5,86.5,#716256
Yessan-Mayo [yss],-4.083,142.583,#A44B86
Yeyi [yey],-20,23.5,#3B9F5E
Yi [ylo],26.9,103.1,#26B196
Yibin [cmn-54],28.767,104.617,#5897C8
Yichang [cmn-50],30.704,111.289,#4B9BD1
Yiddish [yid],49,9,#495168
Yidgha [ydg],36.013,71.338,#4C6C5D
Yidiny [yii],-17.917,146.09,#CCB187
Yil [yll],-3.495,142.201,#A68690
Yimas [yee],-4.75,143.583,#B58588
Yimchungrü [yim],25.9,94.85,#729E6D
Yindjibarndi [yij],-21.5,117,#D2BF88
Yine [pib],-11,-73.5,#89578B
Yingde [hak-17],24.2,113.4,#51AAC7
Yingkarta [yia],-24.7,114.5,#D1C084
Yinhawangka [xxx-71],-23.2,119,#D2AC88
Yinwum [yxm],-12.67,142.67,#BFA573
Yir Yoront [yiy],-14.333,142.25,#C0BAA4
Yiwu [wuu-17],29.3,120.067,#27A9A9
Yoba [yob],-10.17,149.25,#B070A6
Yogad [yog],16.704,121.712,#958072
Yohlmo [scp],27.85,85.6,#58D279
Yoke [yki],-1.75,138,#956063
Yokuts_Northern Foothill [yok],36.58,-119.08,#5F76AB
Yokuts_Valley [yok-3],35.83,-119.17,#5E57B9
Yom [pil],9.8,2,#689068
Yombe [yom],-5.268,12.947,#5D977A
Yonaguni [yoi],24.46,123,#9A6E9A
Yongan [czo],25.94,117.36,#709AC7
Yonggom [yon-2],-6.33,141.17,#AF8893
Yongkang [wuu-10],37,112.5,#2EBEA2
Yora [mts],-11.5,-72.3,#923F95
Yorkshire [eng-4],53.832,-1.76,#62714A
YortaYorta [xyy],-36,146,#D1BC83
Yoruba [yor],8,4.33,#8D4E69
Youle Jino [jiy-2],21.98,100.82,#23A4B9
Yu We [whg],-6.5,145.58,#AC9484
Yuanga [nua],-20.58,164.5,#6A9F9D
Yuanjiang [hsn-6],28.85,112.36,#5DA0C7
Yucatec [yua],21,-89,#7466A4
Yuchi [yuc],35.75,-86.75,#474B9F
Yuci [cjy-3],37.7,112.7,#48A1C8
Yucuna [ycn],-0.76,-71.103,#986391
Yugambeh [yub],-27.6,152.997,#C9B089
Yugh [yuu],56,92.85,#5D8E5A
Yugur [ybe],38.988,100.025,#4E8D95
Yuhup [yab],0.25,-69.5,#7D6395
Yukaghir [ykg],65.75,150.833,#9F976D
Yuki [yuk],39.67,-123.5,#8E669C
Yukpa [yup],9.9,-73,#8F4E8B
Yukpa_Irapa [yup-2],10.45,-72.8,#9F65A9
Yukpa_Macoíta [yup-3],10.14,-72.64,#8D6692
Yukulta [gcd],-17.333,138.833,#D2BB85
Yulparija [mpj-5],-21.3,123.7,#D3B784
Yulu [yul],8.5,25.25,#7A974B
Yumukuntyi [xxx-89],-11,142.5,#BFA370
Yunggor [xxx-90],-13.7,130.63,#C9AD86
Yunnan_Kunming [smm],24,102,#409AC5
Yup'ik_Central Alaskan [esu],59.5,-160,#83539E
Yupna [yut],-6,146.67,#936692
Yuqui [yuq],-16.9,-65,#755C82
Yuracaré [yuz],-16.5,-65,#995F69
Yurak [yrk-2],68.806,72.583,#768567
Yurok [yur],41.33,-124,#7B4E9A
Yurutí [yui],1.081,-70.397,#996B7D
Yuwaalaraay [kld],-29.5,148,#CEB885
Yuwan [ams-2],28.28,129.3,#7D5CA0
Zaar [say],9.739,9.751,#39A03E
Zabana [kji],-7.58,158.5,#867D71
Zaghawa [zag],11.9,22.9,#78926A
Zainichi Korean [kor-3],34.66,135.53,#747AA5
Zaiwa [atb],24.5,98.5,#75B1C1
Zan_Mingrelian [xmf],42.5,41.81,#386468
Zande [zne],4,26,#797077
Zaparo [zro],-2,-76.33,#95449B
Zapotec [zai],16.5,-95,#6C5A59
Zapotec_Albarradas [zas/ztn],17.07,-96.2,#717C69
Zapotec_Ayoquesco [zaf],16.68,-96.78,#677B69
Zapotec_Cajonos [zad],17.17,-96.28,#787568
Zapotec_Chichicapan [zai-8],16.77,-96.48,#6E7B85
Zapotec_Choapan [zpc],17.33,-95.95,#676963
Zapotec_Guelavia [zab],16.95,-96.53,#627B7F
Zapotec_Guevea de Humboldt [zpg],16.78,-95.37,#66716A
Zapotec_Isthmus [zai-2],16.43,-95.02,#6F7675
Zapotec_Juarez [zai-4],17.37,-96.61,#77707D
Zapotec_Lachixio [zpj],16.7,-97.02,#7A7577
Zapotec_Mitla [zaw],16.93,-96.36,#496C6A
Zapotec_Quioquitani [ztq],16.32,-96.28,#5C7365
Zapotec_Rincon [zsr],17.51,-96.39,#586F6D
Zapotec_Sierra [zai-3],17.43,-96.53,#6B6391
Zapotec_Tlacochahuaya [zai-7],17,-96.15,#6D6663
Zapotec_Western_Ixtlan [zai-5],17.38,-96.62,#59626D
Zapotec_Yalalag [zai-6],17.18,-96.18,#666569
Zapotec_Yatee [zty],17.23,-96.23,#797481
Zapotec_Yatzachi [zav],17.22,-96.22,#596384
Zarma [dje],14,2,#858D64
Zauzou [zal],27,99,#37A8C7
Zayse [zay],5.8,37.3,#623A5B
Zazao [jaj],-8.2,159.25,#73896E
Zeme [nzm],25.1,92.7,#7B9B57
Zenaga [zen],16.5,-16,#5B4853
Zhaba [zhb],29,101,#2DB292
Zhangping [nan-19],25.3,117.4,#7A87C2
Zhangzhou [nan-9],24.5,117.67,#5B9DA9
Zhaoan [hak-6],23.7,117.17,#4BA5BA
Zhengzhou [cmn-11],34.76,113.66,#5498CD
Zhenjiang [wuu-11],32.167,119.5,#5579CF
Zhongu [khg-4],32.65,103.6,#379473
Zhuang [zyn],23.6,108.3,#72A694
Zhuang_2 [zha],23,104,#5C9D9B
Zia [zia],-8,147.58,#976E8A
Zigong [cmn-32],29.342,104.777,#54B6BF
Zijin [hak-20],23.6,115.18,#62A0B6
Zimakani [zik],-7.333,141.5,#835676
Zo'é [pto],0.179,-55.581,#88527B
Zoque [zoh],17.3,-93.3,#937BB3
Zoque_Chimalapa [zoh-2],16.9,-94.68,#9E839A
Zoque_Copainala [zoc],17.08,-93.2,#6A8179
Zoque_Francisco Leon [zos],17.32,-93.25,#9B7AB5
Zoque_Ostucan [zoh-3],17.4,-93.33,#68827A
Zoque_Rayon [zoh-4],17.21,-93.01,#678580
Zuberoan [eus-2],43.22,-0.89,#807D91
Zulu [zul],-30,30,#4B9571
Zuni [zun],35.08,-108.83,#7242B5
Zunyi [cmn-53],27.683,106.9,#54B1C7
Zuoke [yzk],23.6,103.8,#25A5A9
